NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -∞
3.7389658299677309 -16.78494667666855 -20.316138853335186 -7.831807330966325 -6.3873009838552512 -11.52503716225015 0.19743489969012271 -2.4436528177536525 5.983684514856261 -9.7806463368943231 -16.095251594289266 -6.581249305910891 83.881933025372462
4.8020188009897966 -18.005229763657692 -17.436171153818588 -9.5735177129908084 -9.0395396391191856 -11.997106058453165 4.18413689866739 0.65459681677241266 1.5230316352004523 -7.2215890579171962 -14.258415069781051 -4.00296065525136 83.708102294636561
4.6808145845961118 -16.439725908311907 -13.546272889369064 -11.071459053126071 -13.126470920589437 -13.740714936011962 0.13767085716265376 2.9324660671385114 6.2856447344453636 -8.126557804606124 -11.609728468921023 -4.3313364295239491 83.77900805997659
3.3315675059860257 -15.927541921077514 -6.602662346023104 -8.6288634908221571 -20.334752599583865 -18.892908218775062 -4.3663705559121464 1.0332981934148029 8.6216932579272854 -1.1097020778580577 -11.129027917660819 -7.0688843559005026 82.6070269126096
3.8742620323574655 -13.50973406835277 -2.9585441940971542 -5.2032172617104946 -17.63313023483812 -18.07715553601172 -10.366162375829843 -6.2033878631494259 8.9431786952796 3.6825974873644043 -11.219649908610144 -9.7859359656298057 78.965172860313018
4.7230913481130319 -11.361312615061488 -8.7687574382324165 -6.3800699326079924 -11.660663127539921 -7.288392566539609 0.0385924468077097 -5.8452785469397419 -0.262251291250125 -2.2845366655521242 -16.044431049891042 -11.425129993371542 71.672048937853091
3.3397948452776363 -10.130581802130493 -9.30715883374727 -11.844347346106192 -14.310509951146605 1.1140197050201375 11.612810826924191 9.7784168755738232 17.048687305627549 2.0547585151507448 -7.497235942255589 -6.8276749249010829 68.187304854225616
7.3394677960736319 4.5800834402463027 4.5051415314235568 -2.1430250404233244 -8.2639768583606426 -5.4075705113583723 -7.85079527910226 -3.1284492641557162 8.3969042911572966 -9.2358539976691922 -18.243946616973826 -1.8278315372855933 74.351716305236039
6.6608072614871441 1.3188764667436479 10.448661611043223 -7.7878030441735122 -9.1384066585655166 -17.0149249237027 -21.736920445719807 -14.984899791846942 7.0703256367819636 -2.0842365646832324 -16.435833579522594 -12.216677918040745 72.607048865363168
5.630584650503331 0.16539581615097851 9.47871566090745 -8.5074562051730851 -4.9621682685988722 -15.519094585419666 -17.794679005587557 -17.064766291820021 7.27433344888571 1.5000899924573707 -15.672634184359648 -16.568462451169481 73.762723752953974
5.5233318841021024 -1.8653025993641359 10.511873965494647 -2.3710609597784909 -4.4996604506345479 -18.738910438544121 -17.541970151985321 -14.532599818886892 1.1645205900575291 -1.6851280534304525 -11.207831458972382 -18.104828585096669 73.428627120480627
7.3819637480866378 -3.0656232265233703 10.181463286780984 -4.1266702893189962 -9.66739440862149 -23.129404992073283 -15.484382289640568 -9.7695521253457045 -1.2528600285955285 0.4021740035809746 -13.978395321654849 -17.31797138211757 74.0052597484547
7.124820966673008 -8.1841105333354829 0.6962433211166803 -5.5589795700199334 -15.699997155940284 -30.811792289398614 -11.89152134552028 -1.2188842729290585 0.90043185089011313 4.3583968597821947 -0.38954985813674958 -15.552379385362073 80.898252782711012
4.72506956057841 -10.028246331316982 -3.5054440992603406 -8.502262216178039 -22.492259152245055 -32.912216060192037 -2.9211616536366809 4.83159004576925 1.103750831365393 -3.022613662315123 4.21166437067812 -12.796793151155402 84.096851968769315
2.2509052809284538 -9.1213786684621354 -2.2765351007686836 -11.509124630996322 -20.594105145496112 -32.690742916164282 3.9333327987285633 6.0895628335944325 3.7175134803081265 -1.1078900759126633 1.9133261254488467 -13.073641861704791 85.942235639289322
2.0064092025309748 -11.131292465055571 -5.5187170656181568 -12.2948884019109 -23.475590762979248 -27.449621351301072 7.5101610066443181 6.1787555462237771 2.3707852810298968 -6.3430667796568727 -0.32752490853967542 -3.9443757017784224 86.373908478221423
1.6960711132574076 -13.523785304031742 -5.656801005895014 -13.234176636905145 -22.096161642117067 -25.439855846015824 8.7410526198252043 9.7596174560959348 -4.4844962374756543 -10.28953573062817 2.9171621291407264 -8.4027728292171773 86.606217310012113
0.714080213309616 -15.193074707952125 -5.6612067959076846 -12.764895206598075 -17.515824391466221 -23.255811501233172 9.7918694725771651 12.204104662674471 0.64089577493498207 -2.0206591638248561 7.0780958335124042 -6.2126583994479256 86.461520313849192
-0.85146133526232859 -15.30002751291484 -6.095258887820111 -11.903553346669254 -22.018463519532716 -28.419484023926341 6.6548768051555136 9.0593283472066748 -2.2315864334549707 -1.8123131618179091 0.365365447624876 -9.5427991543675219 85.196318768830992
-0.53747555091878252 -14.808476966327651 -3.56639986642301 -12.427290755333313 -21.8074568071131 -24.805564901858123 7.1533826592225269 11.815622978559903 0.24533791436703531 1.0585891731549635 1.7444986712110182 -13.100450432789149 85.336093476555249
1.4553139225638665 -13.836359531738184 -0.674119170970059 -11.283400581818611 -25.761606985385093 -26.554481674267024 4.2038418274214608 9.9183056556954217 -0.46576944094480827 -0.19623213792417502 -0.63777801097258913 -12.656528461407063 84.479645376724136
1.5071059404700726 -12.612137758295644 0.48596375688682936 -8.2580895466526432 -24.820087156662847 -27.507713343517779 2.7018002332569755 7.4015811121017316 -0.23738507615431442 2.5219484064375242 -0.17064173199448929 -12.539763936285325 83.708840474985109
0.81093559230493339 -11.949558619979644 1.527102099875955 -9.5915728638319582 -25.039893947554649 -30.283360321107303 3.1941686154273987 10.441823769710419 -1.7094071150366621 3.6475780240637037 4.04328462072375 -8.9013650924630969 84.287747061376749
0.52909374120985508 -9.656058245079679 1.8424294112074462 -12.037401206031811 -27.323045524138166 -29.448485143264534 7.7334452562645737 9.8533910452801923 -2.8868247182581852 -0.58613730353467752 3.7676730263520208 -2.5036620496648032 84.717741868600825
0.93761120127475739 -9.4262438092325 5.2355889497614356 -8.34698771517563 -24.8181283464495 -35.092590695866868 -5.639791007302402 6.7567702970103678 0.57625585396616819 1.895647248606817 6.6756432775533252 -5.3517075312188371 83.953463729556887
1.9347866561312712 -8.873069740032097 5.9428692167926647 -8.9965766040911515 -24.296817786270502 -32.71808655609864 -7.091286118881313 0.54969434027726738 -3.6003999584032074 -3.3457810360329758 7.2958574754594245 -3.3454709316077165 81.643559271382671
5.4742488123280868 -5.9554978399917324 3.8988930426934454 -7.5305286821792423 -24.030812129596452 -24.787420128783982 -4.8984506049464729 3.4670352362784587 4.2920013311773211 4.1698116210601928 -0.38204165115667088 -8.9657959231813447 74.120631852959733
5.2769763181311546 -1.7871051473363702 5.7606417918184656 -7.4391160291313385 -20.441698348193093 -18.075231688997633 1.6047038955382309 2.0038288116401888 -0.3884529048620784 5.9052041847810575 -2.2875209110696177 -6.7318069486736078 70.49109685870576
7.4437748218122319 1.9983123750399483 5.376365835315867 -1.1595834090608637 -20.946880738685053 -18.225133888797604 2.2177063764127558 -2.4749009676193996 1.1044250820878907 0.70405764224155454 3.3554299793373987 -6.5532555205762621 69.746788564517
10.359261768042801 2.6556159039233651 1.8106649211571695 -5.6283859368039586 -11.760967912289821 -8.877358167714462 7.0829454446646052 6.000610473928413 5.4564283461139258 2.9629681946485196 4.8224101188799953 -2.32285828952887 69.1478533977627
0.393867986173335 9.8564261571661316 16.857156923949937 2.646132569942818 7.4966494355398776 -19.018930462896762 -11.02556950651295 -12.066042561749823 -9.8354413010598414 0.9998001228059884 1.4393746016260347 -3.22195497974657 61.5011940845673
-2.0067090928643059 1.5946887734079878 14.649701943819428 8.11004485834154 -3.3617401861154637 -31.963582399169795 -5.0700894605622047 -4.5456779152151974 -11.224496133090936 -7.0586195543622132 2.1618379500769187 -8.6932407690834221 70.168241464484851
1.1692703979744603 -3.5789114383515734 12.733298899861051 6.3945502016221036 -13.864794870157597 -34.388072065390176 -7.2121908668392418 -5.7857107904610432 -19.957987127013212 -12.32308744111509 6.56907027906847 -12.364039343032355 76.040036372661376
0.71120045156127576 -3.7603358592503087 13.700025487311773 4.6717874076147874 -15.468468994215868 -32.189997814591685 -8.09805301679245 -10.626768502060866 -25.4273019845337 -12.958813428243692 3.3891893291816495 -14.246201087156264 78.233516585378382
0.56605815511523228 -1.6597980032733541 15.26915978167214 1.6078173024982438 -22.045257197372102 -28.722650819631841 -4.3694615048564218 -10.150679248584565 -22.884443727111805 -17.51749785500359 4.675396315956629 -10.266447255883296 79.282339817059238
0.74835567712669682 -2.6562074147383408 16.21328332138248 1.4559231038431897 -17.29226548819365 -25.881972038175892 -5.1485765736105318 -13.84377002134161 -19.798392633904932 -18.734742942535881 8.1282047470820338 -9.7691020408608331 79.721962961080351
-0.11344817175336824 -2.41540980147377 16.112941521786091 0.5917467905111079 -18.023114127757431 -27.79415020931852 -4.6102637555895241 -12.977642157666306 -20.609939353425332 -15.072172662222975 3.3057603865465315 -8.19497801259235 79.477498342679468
-0.69204791018634 -1.19179247003396 17.009435167992887 -1.1226657454314288 -14.52930138156899 -31.371825285078131 -3.2898297068799844 -12.223545608320416 -22.03707352965333 -9.8745172355731672 1.7274259413180473 -10.010023204387322 79.442191677730662
0.32007399964708588 -2.141836647473474 16.49342211929973 -0.036787532060248131 -17.32243057157616 -26.979576288632558 -9.3328626936237633 -8.0947884829851322 -17.953183233637247 -7.698198628511788 6.6220441826784073 -13.062360082949141 79.62022582433606
-0.077136423794517586 -2.8527430264141476 14.749627504170743 -1.0010149914131956 -19.519791994538632 -31.602416285090491 -7.806308847227359 -7.424893886610012 -18.37840663381855 -12.04417010893874 8.770459099431223 -11.343217002189721 80.058700345279576
0.61333126121955617 -5.3429591820613362 12.398569945184956 1.6302131576793359 -23.054146735753228 -28.717003732944914 -10.946906340287276 -8.40453120501389 -16.039380010589451 -9.8770471187626718 13.687123806432837 -15.699484057376209 81.658253620332545
2.1483554074542126 -7.6992018324243769 10.983056341393556 2.0506277288734363 -19.826202841441361 -35.426870245869324 -10.833021675738635 -1.8511289221168659 -18.066887718565596 -11.357258194742565 14.223020982425023 -15.312420830597459 81.918249069336611
4.8428414999259024 -9.0798368433595531 5.12467918067218 5.6908737305513437 -14.652869039231811 -36.592700502018907 -15.355876029847783 -0.40511274743045766 -11.618066928783838 -13.318582265250011 11.1346251224955 -9.0572382472125472 80.519414464468468
5.2509986783937759 -6.8623518715725558 5.2386492029389995 0.92453400048530621 -6.2956388181516827 -26.819889284380785 -20.567563881271568 -5.3566274174630433 -10.13305257005058 -7.8499162773430156 8.3340235345230873 -7.8728361212107059 75.3517452751197
4.9506660580042805 -7.2926360931419874 0.63066533341342967 -4.926963526225502 -8.0263835961577676 -17.848709871428461 -13.928820270454835 -4.2952305866836769 -14.848327213612631 -7.7038466635443559 10.777509424011352 -6.0461682777752781 71.1224736869385
5.9901543409545095 -5.1002655579728735 -2.8793572084447869 1.514547481100966 -4.6267739961571372 -15.271056290611057 -12.517807432992495 -17.222669593985103 -19.023651633217803 -12.579825198291074 14.157645661591625 -3.4038250265804719 69.274077459467748
5.7711938627046617 -4.18108744984179 -3.1284525825408527 0.65534622300316248 0.722458189603453 -12.484099713863133 -9.871378668523807 -17.922244735664236 -18.270616432819569 -3.7110644915351654 11.660436978506766 2.236382415033888 69.656678698653664
4.9936339560801288 -7.1404657836580077 -5.5578430501005158 -8.45182165958377 -1.5257690427336457 -12.921018910970162 -7.3663749611205631 -14.315920984743968 -9.0344960339686651 0.033500098722852846 12.075528564137493 -0.55979180065046952 73.573481191639829
8.4626306516543277 -7.670862869180092 -11.541933143423865 -9.7816678942806465 -10.27917579855332 -19.808527915126668 -7.8530723126224373 -19.177089303491552 -7.6694959911638927 10.609462251102007 9.1157659829268045 -3.549853821268349 78.153299295498357
7.7293867773600988 -7.7380917502282092 -12.884331235196688 -12.691546356390473 -9.9303041045492915 -20.690755403972517 -7.2490476521422558 -16.113957845042531 0.373137040071066 11.878366489503193 9.66468053469097 -12.430182613046382 82.38166938879651
6.98766193156441 -9.24039906104845 -10.616647677571185 -10.755536367062298 -10.751992545368562 -21.66215324283154 -10.684064328446128 -10.240201474662157 1.1438074363982667 11.215794014037922 5.9726192253576489 -15.179094008147738 83.90153888602903
6.4868537201495764 -11.062321380993358 -9.465417887501161 -7.55109000139549 -12.255636782129219 -23.604449925027584 -15.040553229063983 -8.3583661594793721 7.0535911491839824 4.4215240841154131 10.951551503968371 -20.109305242918296 84.395462529720845
6.533807815957501 -11.771377798666057 -4.1468553132563271 -4.9633628019761913 -17.553640507126243 -22.681481347384409 -17.233792482081864 -3.5120545767707618 8.1377070615440026 -3.716681212464926 10.75491746408745 -15.855322011858451 83.995119470165434
5.9821147247636333 -10.249909655324322 1.2779335911355807 -3.8110559398693864 -14.779908457946263 -17.077725845395719 -16.970690959760358 -10.470833146526582 -1.2581060330906608 -3.4710441056919143 6.8549542681064137 -16.826132793933692 80.386252327280147
0.81680808138534855 -6.52564680100403 13.807574735780845 3.0673423845612162 -12.72572064576701 -15.471601176306836 -15.060186226549897 -12.356531111560596 -10.857044584778494 -13.648199918515287 5.9805814213267272 -27.074281618842889 76.677207007858726
2.4001665946344839 -3.8858038865965958 13.914769587669809 -1.5200018168083806 -15.457129158482363 -22.6401685847977 -14.878608443980847 -5.4170068363861965 -9.7152883233540717 -11.569158335817667 9.6814388190176945 -23.304589811818314 75.9790445206002
1.9893314581808139 -7.3807635891345784 12.420696501074824 -0.18877777067813389 -10.055087797527355 -20.3028035824077 -19.74279931699488 -5.943802082198995 -11.567125316860734 -10.558470951734728 10.871215639644188 -16.706628321960061 76.92958222439438
0.23727013780508138 -7.61270928875509 11.679680715779954 2.3369742907247812 -18.49545882335039 -28.299949542369287 -18.990822852098329 0.3733617669793366 -11.731009223111629 -14.924404281065183 14.806031677967026 -10.644014701807293 78.711981317388847
2.4752451811295066 -6.7078472352162821 8.5564727090001131 2.88875534127946 -18.761474931264885 -32.520146923641107 -12.407203013912603 -9.2081082318057188 -12.909981263852943 -16.120602636723934 13.83418500405989 -13.086441680918012 79.1119618405459
4.2143595984763751 -5.0281561460939805 7.0575277432755508 7.0550362086612184 -20.005552024595666 -35.038106710377804 -9.2344074823226 -12.861020240175362 -9.7953325692836515 -14.354638793572038 14.773399044354914 -12.10121927115218 78.117379909726424
4.1519770284273187 -4.4509628360628293 9.4159162502618887 2.9092107610187394 -16.65957573243216 -36.880162992521441 -10.166832844560679 -10.771414435185998 -19.365363585384248 -9.3752349645314474 10.99945359580054 -9.3704422446680553 77.490969173889
5.1711557165707056 -3.2242609156527049 6.9811602471603775 1.9171772926250699 -15.681298719286842 -36.485431079257388 -11.351552258098192 -4.6309594367617963 -20.274575402262737 -15.671838814471156 14.913267181064466 -13.278519952231877 76.814964631082546
4.7608504173954556 -2.208556888847963 6.7083603390391477 1.053005073976401 -18.151039807186894 -37.550326320026031 -12.402400326034041 -0.83865750907350844 -18.212867173313683 -20.190463820526023 16.039964256775637 -13.192909681296513 77.275896317996654
5.1557471472467062 -2.873107413844092 4.803720720076778 2.3301353488653125 -15.708733735681767 -38.116899052507641 -16.433731896705577 2.7491632632135792 -14.098775714562276 -17.906429538536926 16.468482318268208 -13.768609849144807 77.367792519824818
5.697321340331821 -3.6312069195215138 1.864169566280145 5.0070311371283704 -14.798007330193508 -43.008982449240904 -15.881658872394821 0.022715003925553322 -9.5048084423673433 -15.747875270178289 8.9570398681760626 -11.226471042570646 77.126520885341947
6.9938287968485566 -4.4255108964981815 -0.12245150344549174 6.3241016140074819 -16.044924721077475 -38.051859153366372 -15.071822562247979 -2.5478042827697949 -7.9262291158479643 -16.397644316582248 9.4169839847167864 -8.4669057944055552 76.54332117088012
6.3308434056720424 -4.15907134949898 1.3244539994324034 3.8758833562814234 -12.868955058422989 -39.042483254447561 -14.751443845479731 -6.4629989759803568 -6.2566197014011031 -18.697821743412824 11.303166840285105 -10.476806184492247 76.470908262372035
6.6177365758087765 -2.5907889065945864 -0.36651406186030949 2.4839709799653988 -10.948890666499475 -24.702609315287443 -9.2577381620947978 -1.507597649255074 -11.057845689695291 -14.586643338808644 1.1371981312917261 -0.84095691880928269 77.426509832325536
2.117806836657214 4.9418237894919539 5.2608887274731924 -7.9208207110009994 -8.5922716299785957 -22.156742949667791 -12.650080097471198 -17.627568464083616 -14.913180299480915 -3.2830196426135894 -4.2484134326656839 -12.404363049081203 68.142807355737489
2.3137934687512316 -1.8171796789587591 5.1478197863082995 -4.0372808919112275 -8.3324496952009355 -15.283019778508123 -13.192829078340562 -25.701138081618033 -17.079442305484935 -5.4691740318891977 -3.7353503893413826 -11.294124220453211 70.19895809264203
4.726357483384743 -11.820372025519946 -0.058152931674869388 -14.145971446693277 -9.31694706920512 -9.2878874567212328 -23.114518415749416 -16.79059516369907 -5.1525713628752712 1.1072850956166973 -4.6971993434070178 -16.526752881328409 77.9882075577329
7.5056511409124216 -11.740096197968796 -12.113560725956917 -13.060782842827786 -7.6759667485694969 -10.301813514298242 -12.724711766745875 -10.782417816087095 3.8306918799202481 4.1719106354997679 -10.415706643079627 -19.699238850495313 80.7951960992563
7.7053409337054379 -12.243332170018087 -13.998740109858195 -16.816737416272737 -6.20803055538888 -6.6259539818044466 -11.171690042006698 -4.342146477083606 4.3534091596487654 2.0890028416948034 -8.967730879774706 -12.532988460069635 82.2978783646111
8.6241985304490676 -11.137855298621034 -17.836692084681964 -16.33477720407333 -6.9664297979764118 -6.464504944947806 -6.9964885431988986 -4.8204097565961916 -0.54185120989084457 4.1312508296412735 -7.631314964208908 -11.622131001780851 81.680993880574874
9.213163404148828 -8.8487269594200626 -17.623684882223586 -15.686615968524654 -6.8311226065099335 -6.8001723745975831 -4.6698329798590708 -4.696379708027246 -1.0298757971304897 2.3502892077229078 -5.3224579027037544 -9.3036431506964554 82.144905635387843
9.31907484768168 -10.820895233617199 -14.907192549206156 -20.099219722914558 -9.42128419973363 -6.15753594156716 -6.20247419417327 -6.2527787304493563 -2.7370743050097985 -1.6927959711783265 -1.6027685842205281 -5.84578623615578 81.410255610720071
8.23573337045806 -7.6070605800540374 -11.869673762162083 -17.438708247716914 -4.3132023837962148 -6.6707430509692847 -3.933510828592615 -4.9026050774328089 -7.05624289102585 -3.6542352587997691 3.0136498456095229 -3.4484293513640258 77.625891714940309
7.2984086719864383 -3.85806629329659 -9.3098575108273973 -16.453236636093756 -1.8419072853018834 -5.2773559675602666 -1.1705555301318062 -5.2288944976602432 0.98953821356285532 3.8832975103766012 -3.2595343669765486 -3.77940248460948 70.3110134914011
3.7515298837215907 -2.5279977429386635 -7.0309301546070211 -17.971768659401178 0.96928551344604641 -0.93401612238323772 0.92587282012223193 -5.1348435307578777 2.4931340450840964 3.2711052917759318 -6.6938952125703182 -5.8996382653871029 69.189614145405486
-0.64226096448867975 -2.3469092290520814 -9.4272454754376227 -16.294408578476848 -5.0267354425214812 -12.112020835485177 -0.96451247427454556 1.5874624124214671 1.1945960532537574 3.4559756738646659 -3.6766404412299223 3.8911438351467433 68.283723962283972
2.4021288625805228 -8.7746426621861833 -9.1602754288657522 -26.704239540353349 -10.621621104717068 -2.6046986901654945 1.3938717929612203 -3.4283400966540927 -0.81025503738915972 9.8048975052555178 1.1068248309291717 -7.3395713432916461 57.3721862725467
8.5113518525153324 -3.3562290290654317 -2.9595614348156669 -16.434266360532408 -6.7015919624753675 0.7005829626456116 3.766220497043316 -1.6975212771834824 -1.4395628564421146 3.7562427011924018 -0.0012548835843511075 -12.156409262711909 59.123594345728087
10.219946321733978 -0.59714176737054325 -2.4157789921386787 -8.83453203301704 -5.0475745003442816 7.7495952516987465 8.7243155666346279 -18.989307696048808 -26.464421337258731 -11.687305209880426 0.76562243098025451 -13.709763319824456 64.313473715386152
9.2628882670562049 -7.264797532984165 -4.8619307043475537 -11.279948089796614 -7.8684725180136841 -8.06081710437776 -3.9265372950168493 -10.527899347534353 -17.061864801338395 -13.143057292839984 -1.1979653477969241 -5.0684163221861187 74.1217163707741
9.3023361948627343 -7.1620014510325358 -15.347623695140445 -21.602253063900577 -13.038851269031971 1.9646840017425515 -1.4191229409987 -14.153056374820805 -8.1020891241136361 -3.2144088763557161 3.463389693964761 -2.992878742943796 80.391283094887541
7.6983770069773776 -11.563962434445017 -17.658599923337725 -15.391857764484778 -6.61835375962097 1.2907740435194957 -1.9989769752398145 -13.365099808019714 1.4872442290472252 4.6014384518499813 -2.9970343597541964 -9.70934744592358 83.271594075321076
6.9386612581009315 -15.648875584940436 -17.523263775422571 -11.352851155767956 -7.5138586448423741 -0.4013682487050233 -1.7791745532520402 -9.9315999456294755 0.436529337404 3.3136195087329425 -4.7677802470435084 -9.4952669050644971 83.699013260251235
6.6730443266171369 -16.699184633824292 -17.706757035012782 -7.5618136848598754 -10.308690625942157 -7.6289064105950031 -4.0490475465774605 -9.9826928509137289 8.051549993946983 0.84445059894399044 -4.3653264988217124 -15.176897665223379 83.056158057634946
7.0668166419625287 -15.855472120256017 -12.781624578313687 -2.5568875878663992 -12.002848547832883 -17.343547215426536 -2.7577465684219029 -5.9375558749445716 11.569323848857454 -0.64237490796986818 -6.3643025438058931 -13.124283895012667 82.062400153354091
7.2106550396470528 -10.239892720039274 -9.1400491230982777 -2.3326584816466229 -10.893624391120149 -23.442040297889257 -8.1440624551564351 -7.207086075783196 6.6257289373836805 -5.921794540714421 -5.3990661724643978 -13.97685607841594 79.180384515031392
4.9755257431863846 -8.6606892344151838 -1.018762599577435 -10.525054938403997 -9.2717007823453041 -11.787485646396961 -14.403752872650019 -13.372768851862537 2.2134164009431818 -15.692013011273925 -10.658916117091007 -12.510647302291584 77.775530985951292
1.472552083394032 -5.7846910402249714 3.6644121178556612 -9.9038986471907116 -7.1794783979268919 -9.514504195430499 -8.6628753206889915 -17.540598127201864 5.2222480503347111 -11.949992759045271 -10.390082204309266 -19.764548921050391 78.118847292532251
1.917252818903832 -5.1438717753991305 5.5266560136032172 -7.7053576491126012 -6.1035154876261961 -4.2538945453189765 -4.3422154423210131 -14.175763836795033 9.4183612118366291 -6.2412380625396926 -7.21283494180318 -27.065540614146691 77.228275326841114
3.9747373411306 -3.5754642668408803 0.76845760136020691 -12.703605239948049 -4.1534283275338915 -7.5101275985669425 -5.6930755205748094 -4.68356315120737 0.9324956709532537 -1.6125300751593528 -5.3700367063158065 -15.373364131263513 74.639914296295316
-0.789902271412676 -10.15616315655954 6.6285592043128094 -0.73183578900925594 -9.6194822724104565 -21.487125266844721 3.7015035906004545 -2.0012087829239524 -1.012154399521475 -13.928359862928765 3.7982550600179623 1.9469738891375126 76.537944013135871
2.0272394363499093 -7.2646656274753614 13.235134441509702 2.4593024921101772 -21.384176893681058 -30.4447301660651 -0.61730466696336361 -1.0873450162408054 -2.1326615301026819 -12.465815747434728 10.341251518904981 -8.9011555481048212 79.426019050605831
2.2037827103016552 -6.9590532071899576 11.904100795716507 3.6849720306538538 -23.807408412344625 -30.349468403286291 -4.3456037647125214 -9.2452756437827244 -8.2088657464559045 -14.066833929197827 14.291548788333541 -5.5275228520988069 79.901349430340787
1.3227110474437063 -5.8215082128290119 10.975324829889963 3.747666733550961 -24.103734556357729 -30.138189008560097 -5.809383305442724 -7.64449382687446 -9.93858924336923 -6.8723271167743567 14.878326258034578 -7.057567520431193 81.05355113380881
2.0749431715087381 -6.9571481665260375 7.2209644938814463 1.8864966739600737 -24.348409351379996 -32.477714267781636 -1.9451676351419411 -8.2607191823233084 -6.29353193347136 -8.7346884490870558 16.9349437894167 -7.8766082826940123 81.0839643536571
4.4166015229764595 -8.31528023306205 6.00931081849528 2.6582548632602943 -22.461403772406648 -30.092566424081621 -7.5795702034220582 -4.6366864288753611 -4.7415719474822762 -11.641378077507197 15.328594520510311 -6.9397466885292163 79.905326855756115
3.4714429685916053 -3.9481430241084619 11.186855594641443 2.7353161372661776 -13.800577749588037 -26.630386109748908 -6.171140498370792 -12.435926452362379 -8.1814120817278724 -10.813351517713683 6.4326451965709115 -8.9752257823887849 74.435211615038682
-0.43005935086241692 0.1707940254701831 13.768749828525866 0.201730964376156 -14.689206134253322 -21.60260098248844 -8.5691346758466462 -15.53633276980011 -13.681078553906685 -0.85646122590559237 3.4266590737812317 -18.898667366632875 75.480240067266692
0.98380261654193313 -1.1447857398209302 14.17109656509148 -2.4496356778265596 -12.638075715268572 -20.978135666398192 -8.8520477007142429 -14.842392794685576 -7.9752343863798938 -2.7507618467957173 1.4332506390024013 -19.101862477660919 74.958355966181
1.5206682620584382 -2.8537323754497108 12.949464326915349 -1.2123283378117948 -12.93954913135217 -17.537617206711023 -8.6166107783955077 -9.371594090690941 -5.7504028098876638 -3.8977223955564924 4.107683116493984 -20.513022695096119 75.776979924725453
1.9551259349534553 -8.1031095396485089 12.099786769969164 -3.3101180835582342 -12.79699721682943 -27.462580448627421 -14.175180304105991 2.5310269368980167 -2.7362174679746167 -12.879029046601946 -1.7360121711979022 -9.7526607799222553 79.506473850400212
3.6941420645406806 -9.4304899568620986 3.8158981374552696 -1.5767006771803918 -21.289789944489524 -32.035294070919122 -6.1952342673914123 1.8202621429036272 -5.2963063646191584 -4.44202256749002 8.4232297250980182 -3.8671762651932737 81.694169992079466
4.132294092768662 -9.9601684533683255 0.81059157528718351 0.4526063686910537 -23.868144177631866 -28.333447679813073 -4.4133351198959652 -2.2997202974352455 -1.625278081542036 -10.43674427079044 11.407362518283684 -4.0809055219340591 82.1885139309799
5.834009916421385 -11.973983356062766 1.5025145245261997 0.74594757267391254 -22.293169665967721 -28.923558412340114 -7.8766476950331565 -1.7966335686016832 1.2495622619044628 -10.512759524064332 12.952000150948647 -4.6908962960978817 82.445354990272264
4.9538096047377307 -11.158732945923985 1.8102063775787549 0.029246213875368902 -20.916818968146245 -30.927742773093822 -7.5786710237443433 1.5431842661630273 1.7838004259810343 -12.339506998521429 13.406090702921389 -3.0992037139260451 82.697627386832849
6.3817766179259747 -12.34784594307294 -1.3212468928737635 -0.84587986151989147 -19.307741495926482 -29.306165728275548 -6.5200497705226361 0.83274231271032051 3.42530729020806 -12.636615466396174 11.549816200755751 -4.5814929208981043 82.249062788043474
6.5658922458350117 -11.807374267938965 -4.4744967309982888 0.58403277645490426 -17.199970351096457 -29.146123347367254 -9.1185389117761364 -1.7746267874986446 5.8159886928888636 -10.314479861053737 7.84252103640002 -3.082659521784362 82.530102579157585
8.8858100960548327 -12.437602859937183 -5.5854451819347695 0.18009576164398094 -15.389712148332485 -26.505786798317821 -13.617288549324332 -1.2086285137041122 4.0269973404192525 -5.5074947184433487 7.2284016406391318 -5.637555974259886 81.204343204182152
9.96493581213098 -11.180295442157568 -7.200193943855588 -0.701579376277126 -13.111775786142378 -18.1805111065059 -16.520153184443149 -13.717477499907831 3.9974087238783205 0.35519994510924341 3.977774387997222 -2.6529934432483109 78.2398870205558
8.85377139683813 -5.4748125591375771 -4.4237288893366022 0.017733777009573789 -7.8312316545006988 -12.810757863648721 -12.279721986477231 -11.456420193149402 -2.1045264123094745 1.6018812590201732 7.3894322929329057 -3.640501553692348 70.669726064387973
8.7274674081469072 -2.1130358165337264 -1.9651283287575974 2.9046440373885414 -16.337452009911544 -26.330471229343683 -13.185855048643853 -4.8671077577777879 -1.6773797691536676 3.2314088124324529 7.7169997011595566 -5.2560148742724451 67.070811360933334
9.8773657782510487 -1.1119378916560181 -3.790415369332921 -1.7664519538470731 -11.289855040410069 -20.926250677639242 -9.15924776608039 0.81752386184627168 3.0856064681570725 5.1041366289804291 7.4121573402261856 2.4162680110044228 65.9814573723973
-0.12017394721863203 -16.402065710257943 -1.5910283837642807 -8.988426883789133 -8.1159212640284633 -18.243755135837912 -18.423769881039945 -5.2471918631053924 2.2519202560837694 3.1031391995831976 1.4925632370519524 -3.5027921843619074 69.188895108640281
9.20676767483037 -9.8041671846760927 -6.5113134173805118 -6.1718158831207512 -4.5117134206261733 -4.447234226005758 -7.9490643103962348 -3.3246528619303071 -2.2897277736005139 1.085193151689714 1.9126282722561361 -4.900531305059987 71.097670111031675
